issn;journal_title;oa_mode;apc;year
2397-2017;Chinese Sociological Dialogue;Hybrid;3000;2017
2056-5666;Christianity & Literature;Hybrid;3000;2017
1745-9206;Chronic Illness;Hybrid;3000;2017
1479-9731;Chronic Respiratory Disease;Open Access;;2017
2470-5470;Chronic Stress;Open Access;;2017
2047-1734;Citizenship, Social and Economics Education;Hybrid;3000;2017
1530-812X;Clin-Alert;Hybrid;3000;2017
1938-2723;Clinical and Applied Thrombosis/Hemostasis;Hybrid;3000;2017
1552-3802;Clinical Case Studies;Hybrid;3000;2017
1461-7021;Clinical Child Psychology and Psychiatry;Hybrid;3000;2017
2169-5202;Clinical EEG and Neuroscience;Hybrid;3000;2017
1758-101X;Clinical Ethics;Hybrid;3000;2017
1179-5441;Clinical Medicine Insights: Arthritis and Musculoskeletal Disorders;Open Access;;2017
1179-545X;Clinical Medicine Insights: Blood Disorders;Open Access;;2017
1179-5468;Clinical Medicine Insights: Cardiology;Open Access;;2017
1179-5476;Clinical Medicine Insights: Case Reports;Open Access;;2017
1179-5484;Clinical Medicine Insights: Circulatory, Respiratory and Pulmonary Medicine;Open Access;;2017
1179-5506;Clinical Medicine Insights: Ear, Nose and Throat;Open Access;;2017
1179-5514;Clinical Medicine Insights: Endocrinology and Diabetes;Open Access;;2017
1179-5522;Clinical Medicine Insights: Gastroenterology;Open Access;;2017
1179-5530;Clinical Medicine Insights: Geriatrics;Open Access;;2017
1179-5549;Clinical Medicine Insights: Oncology;Open Access;;2017
1179-5557;Clinical Medicine Insights: Pathology;Open Access;;2017
1179-5565;Clinical Medicine Insights: Pediatrics;Open Access;;2017
1179-5573;Clinical Medicine Insights: Psychiatry;Open Access;;2017
1179-5581;Clinical Medicine Insights: Reproductive Health;Open Access;;2017
1179-559X;Clinical Medicine Insights: Therapeutics;Open Access;;2017
1179-5603;Clinical Medicine Insights: Trauma and Intensive Medicine;Open Access;;2017
1179-5611;Clinical Medicine Insights: Urology;Open Access;;2017
1179-562X;Clinical Medicine Insights: Women's Health;Open Access;;2017
1552-3799;Clinical Nursing Research;Hybrid;3000;2017
1938-2707;Clinical Pediatrics;Hybrid;3000;2017
2167-7034;Clinical Psychological Science;Hybrid;3000;2017
1477-0873;Clinical Rehabilitation;Hybrid;3000;2017
1758-1028;Clinical Risk;Hybrid;3000;2017
1740-7753;Clinical Trials;Hybrid;3000;2017
1940-2473;Clothing and Textiles Research Journal;Hybrid;3000;2017
1740-5556;Common Law World Review;Hybrid;3000;2017
2057-0481;Communication & the Public;Hybrid;3000;2017
2167-4809;Communication and Sport;Hybrid;3000;2017
1538-4837;Communication Disorders Quarterly;Hybrid;3000;2017
1552-3810;Communication Research;Hybrid;3000;2017
1940-2325;Community College Review;Hybrid;3000;2017
1552-3829;Comparative Political Studies;Hybrid;3000;2017
1552-3837;Compensation & Benefits Review;Hybrid;3000;2017
1477-2221;Competition & Change;Hybrid;3000;2017
2399-2956;Competition and Regulation in Network Industries;Hybrid;3000;2017
2165-2228;Comprehensive Psychology;Open Access;;2017
1531-2003;Concurrent Engineering;Hybrid;3000;2017
1549-9219;Conflict Management and Peace Science;Hybrid;3000;2017
2163-1808;Contemporary Drug Problems;Hybrid;3000;2017
2249-5320;Contemporary Education Dialogue;Hybrid;3000;2017
1463-9491;Contemporary Issues in Early Childhood;Hybrid;3000;2017
2349-0055;Contemporary Review of the Middle East;Hybrid;3000;2017
2456-0502;Contemporary Voice of Dalit;Hybrid;3000;2017
0973-0648;Contributions to Indian Sociology;Hybrid;3000;2017
1748-7382;Convergence;Hybrid;3000;2017
1460-3691;Cooperation and Conflict;Hybrid;3000;2017
1938-9663;Cornell Hospitality Quarterly;Hybrid;3000;2017
1552-3861;Counseling Psychologist, The;Hybrid;3000;2017
1552-387X;Crime & Delinquency;Hybrid;3000;2017
1741-6604;Crime, Media, Culture;Hybrid;3000;2017
1552-3594;Criminal Justice and Behavior;Hybrid;3000;2017
1552-3586;Criminal Justice Policy Review;Hybrid;3000;2017
1556-3839;Criminal Justice Review;Hybrid;3000;2017
1748-8966;Criminology & Criminal Justice;Hybrid;3000;2017
2050-3040;Critical Research on Religion;Hybrid;3000;2017
1461-703X;Critical Social Policy;Hybrid;3000;2017
1569-1632;Critical Sociology;Hybrid;3000;2017
1749-6039;Critical Studies in Television;Hybrid;3000;2017
1460-3721;Critique of Anthropology;Hybrid;3000;2017
1552-3578;Cross-Cultural Research;Hybrid;3000;2017
1461-7048;Cultural Dynamics;Hybrid;3000;2017
1477-0881;Cultural Geographies;Hybrid;3000;2017
1749-9763;Cultural Sociology;Hybrid;1072;2017
1552-356X;Cultural Studies <=> Critical Methodologies;Hybrid;3000;2017
1461-7056;Culture & Psychology;Hybrid;3000;2017
1467-8721;Current Directions in Psychological Science;Hybrid;3000;2017
1461-7064;Current Sociology;Hybrid;3000;2017
1745-5200;Currents in Biblical Research;Hybrid;3000;2017
1741-2684;Dementia;Hybrid;3000;2017
2397-172X;Dementia and Neurodegeneration;Open Access;;2017
1752-8984;Diabetes and Vascular Disease Research;Hybrid;3000;2017
1554-6063;Diabetes Educator, The;Hybrid;3000;2017
2043-8214;Dialogues in Human Geography;Hybrid;3000;2017
2055-2076;Digital Health;Open Access;;2017
1467-7695;Diogenes;Hybrid;3000;2017
1750-4821;Discourse & Communication;Hybrid;3000;2017
1460-3624;Discourse & Society;Hybrid;3000;2017
1461-7080;Discourse Studies;Hybrid;3000;2017
1559-3258;Dose-Response;Open Access;;2017
2050-3245;Drug Science, Policy and Law;Hybrid;3000;2017
1177-3928;Drug Target Insights;Open Access;;2017
1533-8371;East European Politics and Societies;Hybrid;3000;2017
1461-7099;Economic and Industrial Democracy;Hybrid;3000;2017
1838-2673;Economic and Labour Relations Review, The;Hybrid;3000;2017
1552-3543;Economic Development Quarterly;Hybrid;3000;2017
1552-3535;Education and Urban Society;Hybrid;3000;2017
1746-1987;Education Citizenship and Social Justice;Hybrid;3000;2017
1552-3519;Educational Administration Quarterly;Hybrid;3000;2017
1552-3888;Educational and Psychological Measurement;Hybrid;3000;2017
1935-1062;Educational Evaluation and Policy Analysis;Hybrid;1000;2017
1741-1440;Educational Management Administration & Leadership;Hybrid;3000;2017
2377-6161;Educational Neuroscience;Open Access;;2017
1552-3896;Educational Policy;Hybrid;3000;2017
1935-102X;Educational Researcher;Hybrid;1000;2017
2042-7530;E-Learning and Digital Media;Hybrid;3000;2017
1931-244X;Electronic News;Hybrid;3000;2017
2167-6984;Emerging Adulthood;Hybrid;3000;2017
2454-2148;Emerging Economy Studies;Hybrid;3000;2017
1754-0747;Emotion Review;Hybrid;3000;2017
1541-4493;Empirical Studies of the Arts;Hybrid;3000;2017
2048-4070;Energy & Environment;Hybrid;3000;2017
2048-4054;Energy Exploration & Exploitation;Hybrid;3000;2017
2048-4054;Energy Exploration & Exploitation;Open Access;;2017
1552-390X;Environment and Behavior;Hybrid;3000;2017
1472-3409;Environment and Planning A;Hybrid;3000;2017
1472-3417;Environment and Planning B: Planning and Design;Hybrid;3000;2017
2399-6552;Environment and Planning C: Politics and Space;Hybrid;3000;2017
1472-3433;Environment and Planning D: Society and Space;Hybrid;3000;2017
1746-0301;Environment and Urbanization;Hybrid;3000;2017
0976-3546;Environment and Urbanization Asia;Hybrid;3000;2017
1178-6302;Environmental Health Insights;Open Access;;2017
1740-5564;Environmental Law Review;Hybrid;3000;2017
2169-5083;Ergonomics in Design: The Quarterly of Human Factors Applications;Hybrid;1500;2017
1741-2706;Ethnicities;Hybrid;3000;2017
1741-2714;Ethnography;Hybrid;3000;2017
1474-9041;European Educational Research Journal;Hybrid;3000;2017
2048-8734;European Heart Journal: Acute Cardiovascular Care;Hybrid;3000;2017
1461-7110;European History Quarterly;Hybrid;3000;2017
1873-1953;European Journal of Cardiovascular Nursing;Hybrid;3000;2017
1460-3705;European Journal of Communication;Hybrid;3000;2017
1741-2609;European Journal of Criminology;Hybrid;3000;2017
1460-3551;European Journal of Cultural Studies;Hybrid;3000;2017
1461-7129;European Journal of Industrial Relations;Hybrid;3000;2017
2058-7392;European Journal of Inflammation;Open Access;;2017
1460-3713;European Journal of International Relations;Hybrid;3000;2017
1751-6838;European Journal of Mass Spectrometry;Hybrid;3000;2017
1741-2730;European Journal of Political Theory;Hybrid;3000;2017
2047-4881;European Journal of Preventive Cardiology;Hybrid;3000;2017
2399-2948;European Journal of Social Security;Hybrid;3000;2017
1461-7137;European Journal of Social Theory;Hybrid;3000;2017
1461-7420;European Journal of Women's Studies;Hybrid;3000;2017
2399-5556;European Labour Law Journal;Hybrid;3000;2017
1741-2749;European Physical Education Review;Hybrid;3000;2017
2396-9881;European Stroke Journal;Hybrid;3000;2017
1741-2757;European Union Politics;Hybrid;3000;2017
1461-7145;European Urban and Regional Studies;Hybrid;3000;2017
1461-7153;Evaluation;Hybrid;3000;2017
1552-3918;Evaluation & the Health Professions;Hybrid;3000;2017
1552-3926;Evaluation Review;Hybrid;3000;2017
1176-9343;Evolutionary Bioinformatics;Open Access;;2017
1474-7049;Evolutionary Psychology;Open Access;;2017
2163-5560;Exceptional Children;Hybrid;3000;2017
1535-3699;Experimental Biology and Medicine;Hybrid;3000;2017
1745-5308;Expository Times;Hybrid;3000;2017
1741-6248;Family Business Review;Hybrid;3000;2017
1552-3950;Family Journal, The;Hybrid;3000;2017
1461-7161;Feminism & Psychology;Hybrid;3000;2017
1557-086X;Feminist Criminology;Hybrid;3000;2017
1745-5189;Feminist Theology;Hybrid;3000;2017
1741-2773;Feminist Theory;Hybrid;3000;2017
1552-3969;Field Methods;Hybrid;3000;2017
1740-2344;First Language;Hybrid;3000;2017
1538-4829;Focus on Autism and Other Developmental Disabilities;Hybrid;3000;2017
1564-8265;Food and Nutrition Bulletin;Hybrid;3000;2017
1532-1738;Food Science and Technology International;Hybrid;3000;2017
1944-7876;Foot & Ankle International;Hybrid;3000;2017
2473-0114;Foot & Ankle Orthopaedics;Open Access;;2017
1938-7636;Foot and Ankle Specialist;Hybrid;3000;2017
0971-7633;Foreign Trade Review;Hybrid;3000;2017
2168-989X;Forum Italicum;Hybrid;3000;2017
1740-2352;French Cultural Studies;Hybrid;3000;2017
1555-4139;Games and Culture;Hybrid;3000;2017
1552-3977;Gender & Society;Hybrid;3000;2017
0973-0656;Gender, Technology and Development;Hybrid;3000;2017
1179-5697;Gene Expression to Genetical Genomics;Open Access;;2017
1177-6250;Gene Regulation and Systems Biology;Open Access;;2017
1931-3756;General Music Today;Hybrid;3000;2017
1179-237X;Genetics & Epigenetics;Open Access;;2017
1178-6310;Genomics Insights;Open Access;;2017
2151-4593;Geriatric Orthopaedic Surgery & Rehabilitation;Open Access;;2017
2397-0030;German Journal of Human Resource Management (Zeitschrift für Personalforschun);Hybrid;3000;2017
2333-7214;Gerontology and Geriatric Medicine;Open Access;;2017
1934-9041;Gifted Child Quarterly;Hybrid;3000;2017
2162-951X;Gifted Child Today;Hybrid;3000;2017
2047-9077;Gifted Education International;Hybrid;3000;2017
2164-9561;Global Advances in Health and Medicine;Open Access;;2017
0973-0664;Global Business Review;Hybrid;3000;2017
1757-9767;Global Health Promotion;Hybrid;3000;2017
0975-2730;Global Journal of Emerging Market Economies;Hybrid;3000;2017
2059-4372;Global Media and China;Open Access;;2017
1742-7673;Global Media and Communication;Hybrid;3000;2017
2333-794X;Global Pediatric Health;Open Access;;2017
2333-3936 ;Global Qualitative Nursing Research ;Open Access;;2017
1741-2803;Global Social Policy;Hybrid;3000;2017
2192-5682;Global Spine Journal;Open Access;;2017
2043-6106;Global Studies of Childhood;Hybrid;3000;2017
1179-2515;Glycobiology Insights;Open Access;;2017
1552-3993;Group & Organization Management;Hybrid;536;2017
1461-717X;Group Analysis;Hybrid;3000;2017
1461-7188;Group Processes & Intergroup Relations;Hybrid;3000;2017
1558-9455;HAND;Hybrid;3000;2017
1758-9991;Hand Therapy;Hybrid;3000;2017
1552-6127;Health Education & Behavior;Hybrid;3000;2017
1748-8176;Health Education Journal;Hybrid;3000;2017
1741-2811;Health Informatics Journal;Hybrid;3000;2017
1833-3575;Health Information Management Journal;Hybrid;3000;2017
1552-6372;Health Promotion Practice;Hybrid;3000;2017
2055-1029;Health Psychology Open ;Open Access;;2017
1178-6329;Health Services Insights;Open Access;;2017
1758-1044;Health Services Management Research;Hybrid;3000;2017
2333-3392;Health Services Research & Managerial Epidemiology;Open Access;;2017
1461-7196;Health: An Interdisciplinary Journal;Hybrid;3000;2017
2352-3883;Healthcare Management Forum;Hybrid;3000;2017
1179-0601;Healthy Aging & Clinical Care in the Elderly;Open Access;;2017
2167-5112;HERD: Health Environments Research & Design Journal;Hybrid;3000;2017
1361-6412;High Performance Polymers;Hybrid;3000;2017
2348-5779;Higher Education for the Future;Hybrid;3000;2017
1938-8993;Hispanic Health Care International;Hybrid;3000;2017
1552-6364;Hispanic Journal of Behavioral Sciences;Hybrid;3000;2017
2249-5312;History and Sociology of South Asia;Hybrid;3000;2017
1740-2360;History of Psychiatry;Hybrid;3000;2017
1753-8564;History of Science;Hybrid;3000;2017
1461-720X;History of the Human Sciences;Hybrid;3000;2017
1477-0911;Holocene, The;Hybrid;3000;2017
1552-6739;Home Health Care Management & Practice;Hybrid;3000;2017
1552-6720;Homicide Studies;Hybrid;3000;2017
1477-0903;Human & Experimental Toxicology;Hybrid;3000;2017
1547-8181;Human Factors;Hybrid;1500;2017
1179-5700;Human Parasitic Diseases;Open Access;;2017
1741-282X;Human Relations;Hybrid;3000;2017
1552-6712;Human Resource Development Review;Hybrid;3000;2017
2372-9708;Humanity & Society;Hybrid;3000;2017
1745-2651;IFLA Journal;Hybrid;3000;2017
2321-029X;IIM Kozhikode Society & Management Review;Hybrid;3000;2017
1552-6968;Illness, Crisis & Loss;Hybrid;3000;2017
2162-271X;ILR Review;Hybrid;3000;2017
1541-4477;Imagination, Cognition and Personality;Hybrid;3000;2017
N/A;IMechE Journals Collection;Hybrid;3000;2017
1178-6345;Immunology and Immunogenetics Insights;Open Access;;2017
1475-7583;Improving Schools;Hybrid;3000;2017
0975-2684;India Quarterly: A Journal of International Affairs;Hybrid;3000;2017
0973-0893;Indian Economic and Social History Review;Hybrid;3000;2017
0975-5977;Indian Historical Review, The;Hybrid;3000;2017
1177-3936;Indian Journal of Clinical Medicine;Open Access;;2017
2454-2482;Indian Journal of Corporate Governance;Hybrid;3000;2017
0973-0672;Indian Journal of Gender Studies;Hybrid;3000;2017
2456-480X;Indian Journal of Human Development;Hybrid;3000;2017
2456-480X;Indian Journal of Public Administration;Hybrid;3000;2017
1423-0070;Indoor and Built Environment;Hybrid;3000;2017
2043-6858;Industry & Higher Education;Hybrid;3000;2017
1179-9161;Infectious Diseases: Research and Treatment;Open Access;;2017
1741-6469;Information Development;Hybrid;3000;2017
1473-8724;Information Visualization;Hybrid;3000;2017
1753-4267;Innate Immunity;Hybrid;3000;2017
1945-7243;Inquiry ;Open Access;;2017
0976-3465;Insight on Africa;Hybrid;3000;2017
1552-695X;Integrative Cancer Therapies;Hybrid;3000;2017
1552-695X;Integrative Cancer Therapies;Open Access;;2017
1178-6337;Integrative Medicine Insights;Open Access;;2017
2049-1123;International Area Studies Review;Hybrid;3000;2017
2396-9407;International Bulletin of Mission Research;Hybrid;3000;2017
1748-0493;International Communication Gazette;Hybrid;3000;2017
1556-3855;International Criminal Justice Review;Hybrid;3000;2017
1729-8814;International Journal of Advanced Robotic Systems;Open Access;;2017
2048-4003;International Journal of Aeroacoustics;Hybrid;3000;2017
2048-3988;International Journal of Architectural Computing;Hybrid;3000;2017
1464-0651;International Journal of Behavioral Development;Hybrid;3000;2017
1756-6878;International Journal of Bilingualism;Hybrid;3000;2017
2329-4892;International Journal of Business Communication;Hybrid;3000;2017
2053-4353;International Journal of Care Coordination;Hybrid;3000;2017
2056-998X;International Journal of Christianity & Education;Hybrid;3000;2017
1745-2554;International Journal of Comparative Sociology;Hybrid;3000;2017
1741-2838;International Journal of Cross Cultural Management;Hybrid;3000;2017
1460-356X;International Journal of Cultural Studies;Hybrid;3000;2017
1530-7921;International Journal of Damage Mechanics;Hybrid;3000;2017
2047-9468;International Journal Of Discrimination And The Law;Hybrid;3000;2017
1550-1477;International Journal of Distributed Sensor Networks;Open Access;;2017
2050-4578;International Journal of Electrical Engineering Education;Hybrid;3000;2017
2041-3149;International Journal of Engine Research;Hybrid;3000;2017
1847-9790;International Journal of Engineering Business Management;Open Access;;2017
1740-5572;International Journal of Evidence and Proof;Hybrid;3000;2017
1541-4469;International Journal of Health Services;Hybrid;3000;2017
2047-4989;International Journal of Heritage in the Digital Era;Hybrid;3000;2017
1741-2846;International Journal of High Performance Computing Applications;Hybrid;3000;2017
2058-7384;International Journal of Immunopathology and Pharmacology;Open Access;;2017
